date,city,blood_group,units_demanded,day_of_week,month,is_weekend,is_festival
2024-10-01,Delhi,AB-,0,1,10,0,1
2024-10-01,Mumbai,O+,30,1,10,0,1
2024-10-01,Mumbai,O-,9,1,10,0,1
2024-10-01,Mumbai,A+,21,1,10,0,1
2024-10-01,Mumbai,A-,1,1,10,0,1
2024-10-01,Mumbai,B+,31,1,10,0,1
2024-10-01,Mumbai,B-,3,1,10,0,1
2024-10-01,Mumbai,AB+,8,1,10,0,1
2024-10-01,Mumbai,AB-,0,1,10,0,1
2024-10-01,Bangalore,O+,28,1,10,0,1
2024-10-01,Bangalore,O-,6,1,10,0,1
2024-10-01,Bangalore,A+,17,1,10,0,1
2024-10-01,Bangalore,A-,2,1,10,0,1
2024-10-01,Bangalore,B+,29,1,10,0,1
2024-10-01,Bangalore,B-,3,1,10,0,1
2024-10-01,Bangalore,AB+,5,1,10,0,1
2024-10-01,Bangalore,AB-,1,1,10,0,1
2024-10-01,Chennai,O+,29,1,10,0,1
2024-10-01,Chennai,O-,7,1,10,0,1
2024-10-01,Chennai,A+,9,1,10,0,1
2024-10-01,Chennai,A-,2,1,10,0,1
2024-10-01,Chennai,B+,24,1,10,0,1
2024-10-01,Chennai,B-,6,1,10,0,1
2024-10-01,Chennai,AB+,5,1,10,0,1
2024-10-01,Chennai,AB-,0,1,10,0,1
2024-10-01,Kolkata,O+,29,1,10,0,1
2024-10-01,Kolkata,O-,4,1,10,0,1
2024-10-01,Kolkata,A+,18,1,10,0,1
2024-10-01,Kolkata,A-,1,1,10,0,1
2024-10-01,Kolkata,B+,18,1,10,0,1
2024-10-01,Kolkata,B-,4,1,10,0,1
2024-10-01,Kolkata,AB+,4,1,10,0,1
2024-10-01,Kolkata,AB-,2,1,10,0,1
2024-10-02,Delhi,O+,41,2,10,0,1
2024-10-02,Delhi,O-,5,2,10,0,1
2024-10-02,Delhi,A+,25,2,10,0,1
2024-10-02,Delhi,A-,4,2,10,0,1
2024-10-02,Delhi,B+,34,2,10,0,1
2024-10-02,Delhi,B-,3,2,10,0,1
2024-10-02,Delhi,AB+,9,2,10,0,1
2024-10-02,Delhi,AB-,3,2,10,0,1
2024-10-02,Mumbai,O+,47,2,10,0,1
2024-10-02,Mumbai,O-,6,2,10,0,1
2024-10-02,Mumbai,A+,33,2,10,0,1
2024-10-02,Mumbai,A-,4,2,10,0,1
2024-10-02,Mumbai,B+,35,2,10,0,1
2024-10-02,Mumbai,B-,1,2,10,0,1
2024-10-02,Mumbai,AB+,10,2,10,0,1
2024-10-02,Mumbai,AB-,1,2,10,0,1
2024-10-02,Bangalore,O+,38,2,10,0,1
2024-10-02,Bangalore,O-,3,2,10,0,1
2024-10-02,Bangalore,A+,14,2,10,0,1
2024-10-02,Bangalore,A-,1,2,10,0,1
2024-10-02,Bangalore,B+,40,2,10,0,1
2024-10-02,Bangalore,B-,4,2,10,0,1
2024-10-02,Bangalore,AB+,4,2,10,0,1
2024-10-02,Bangalore,AB-,0,2,10,0,1
2024-10-02,Chennai,O+,30,2,10,0,1
2024-10-02,Chennai,O-,5,2,10,0,1
2024-10-02,Chennai,A+,17,2,10,0,1
2024-10-02,Chennai,A-,2,2,10,0,1
2024-10-02,Chennai,B+,32,2,10,0,1
2024-10-02,Chennai,B-,2,2,10,0,1
2024-10-02,Chennai,AB+,2,2,10,0,1
2024-10-02,Chennai,AB-,1,2,10,0,1
2024-10-02,Kolkata,O+,21,2,10,0,1
2024-10-02,Kolkata,O-,1,2,10,0,1
2024-10-02,Kolkata,A+,22,2,10,0,1
2024-10-02,Kolkata,A-,4,2,10,0,1
2024-10-02,Kolkata,B+,18,2,10,0,1
2024-10-02,Kolkata,B-,2,2,10,0,1
2024-10-02,Kolkata,AB+,7,2,10,0,1
2024-10-02,Kolkata,AB-,1,2,10,0,1
2024-10-03,Delhi,O+,36,3,10,0,1
2024-10-03,Delhi,O-,6,3,10,0,1
2024-10-03,Delhi,A+,20,3,10,0,1
2024-10-03,Delhi,A-,2,3,10,0,1
2024-10-03,Delhi,B+,43,3,10,0,1
2024-10-03,Delhi,B-,3,3,10,0,1
2024-10-03,Delhi,AB+,6,3,10,0,1
2024-10-03,Delhi,AB-,1,3,10,0,1
2024-10-03,Mumbai,O+,44,3,10,0,1
2024-10-03,Mumbai,O-,5,3,10,0,1
2024-10-03,Mumbai,A+,21,3,10,0,1
2024-10-03,Mumbai,A-,1,3,10,0,1
2024-10-03,Mumbai,B+,37,3,10,0,1
2024-10-03,Mumbai,B-,2,3,10,0,1
2024-10-03,Mumbai,AB+,8,3,10,0,1
2024-10-03,Mumbai,AB-,3,3,10,0,1
2024-10-03,Bangalore,O+,35,3,10,0,1
2024-10-03,Bangalore,O-,5,3,10,0,1
2024-10-03,Bangalore,A+,21,3,10,0,1
2024-10-03,Bangalore,A-,2,3,10,0,1
2024-10-03,Bangalore,B+,22,3,10,0,1
2024-10-03,Bangalore,B-,4,3,10,0,1
2024-10-03,Bangalore,AB+,9,3,10,0,1
2024-10-03,Bangalore,AB-,1,3,10,0,1
2024-10-03,Chennai,O+,36,3,10,0,1
2024-10-03,Chennai,O-,1,3,10,0,1
2024-10-03,Chennai,A+,17,3,10,0,1
2024-10-03,Chennai,A-,2,3,10,0,1
2024-10-03,Chennai,B+,29,3,10,0,1
2024-10-03,Chennai,B-,1,3,10,0,1
2024-10-03,Chennai,AB+,8,3,10,0,1
2024-10-03,Chennai,AB-,2,3,10,0,1
2024-10-03,Kolkata,O+,26,3,10,0,1
2024-10-03,Kolkata,O-,5,3,10,0,1
2024-10-03,Kolkata,A+,14,3,10,0,1
2024-10-03,Kolkata,A-,4,3,10,0,1
2024-10-03,Kolkata,B+,22,3,10,0,1
2024-10-03,Kolkata,B-,2,3,10,0,1
2024-10-03,Kolkata,AB+,7,3,10,0,1
2024-10-03,Kolkata,AB-,0,3,10,0,1
2024-10-04,Delhi,O+,27,4,10,0,1
2024-10-04,Delhi,O-,4,4,10,0,1
2024-10-04,Delhi,A+,32,4,10,0,1
2024-10-04,Delhi,A-,4,4,10,0,1
2024-10-04,Delhi,B+,17,4,10,0,1
2024-10-04,Delhi,B-,1,4,10,0,1
2024-10-04,Delhi,AB+,7,4,10,0,1
2024-10-04,Delhi,AB-,1,4,10,0,1
2024-10-04,Mumbai,O+,49,4,10,0,1
2024-10-04,Mumbai,O-,10,4,10,0,1
2024-10-04,Mumbai,A+,15,4,10,0,1
2024-10-04,Mumbai,A-,1,4,10,0,1
2024-10-04,Mumbai,B+,31,4,10,0,1
2024-10-04,Mumbai,B-,1,4,10,0,1
2024-10-04,Mumbai,AB+,5,4,10,0,1
2024-10-04,Mumbai,AB-,0,4,10,0,1
2024-10-04,Bangalore,O+,46,4,10,0,1
2024-10-04,Bangalore,O-,7,4,10,0,1
2024-10-04,Bangalore,A+,17,4,10,0,1
2024-10-04,Bangalore,A-,3,4,10,0,1
2024-10-04,Bangalore,B+,25,4,10,0,1
2024-10-04,Bangalore,B-,1,4,10,0,1
2024-10-04,Bangalore,AB+,11,4,10,0,1
2024-10-04,Bangalore,AB-,1,4,10,0,1
2024-10-04,Chennai,O+,28,4,10,0,1
2024-10-04,Chennai,O-,4,4,10,0,1
2024-10-04,Chennai,A+,15,4,10,0,1
2024-10-04,Chennai,A-,3,4,10,0,1
2024-10-04,Chennai,B+,20,4,10,0,1
2024-10-04,Chennai,B-,0,4,10,0,1
2024-10-04,Chennai,AB+,3,4,10,0,1
2024-10-04,Chennai,AB-,0,4,10,0,1
2024-10-04,Kolkata,O+,23,4,10,0,1
2024-10-04,Kolkata,O-,2,4,10,0,1
2024-10-04,Kolkata,A+,13,4,10,0,1
2024-10-04,Kolkata,A-,1,4,10,0,1
2024-10-04,Kolkata,B+,19,4,10,0,1
2024-10-04,Kolkata,B-,0,4,10,0,1
2024-10-04,Kolkata,AB+,4,4,10,0,1
2024-10-04,Kolkata,AB-,1,4,10,0,1
2024-10-05,Delhi,O+,27,5,10,1,0
2024-10-05,Delhi,O-,2,5,10,1,0
2024-10-05,Delhi,A+,10,5,10,1,0
2024-10-05,Delhi,A-,2,5,10,1,0
2024-10-05,Delhi,B+,12,5,10,1,0
2024-10-05,Delhi,B-,1,5,10,1,0
2024-10-05,Delhi,AB+,2,5,10,1,0
2024-10-05,Delhi,AB-,1,5,10,1,0
2024-10-05,Mumbai,O+,13,5,10,1,0
2024-10-05,Mumbai,O-,4,5,10,1,0
2024-10-05,Mumbai,A+,7,5,10,1,0
2024-10-05,Mumbai,A-,0,5,10,1,0
2024-10-05,Mumbai,B+,15,5,10,1,0
2024-10-05,Mumbai,B-,1,5,10,1,0
2024-10-05,Mumbai,AB+,2,5,10,1,0
2024-10-05,Mumbai,AB-,1,5,10,1,0
2024-10-05,Bangalore,O+,19,5,10,1,0
2024-10-05,Bangalore,O-,1,5,10,1,0
2024-10-05,Bangalore,A+,4,5,10,1,0
2024-10-05,Bangalore,A-,0,5,10,1,0
2024-10-05,Bangalore,B+,12,5,10,1,0
2024-10-05,Bangalore,B-,1,5,10,1,0
2024-10-05,Bangalore,AB+,2,5,10,1,0
2024-10-05,Bangalore,AB-,0,5,10,1,0
2024-10-05,Chennai,O+,17,5,10,1,0
2024-10-05,Chennai,O-,0,5,10,1,0
2024-10-05,Chennai,A+,6,5,10,1,0
2024-10-05,Chennai,A-,1,5,10,1,0
2024-10-05,Chennai,B+,8,5,10,1,0
2024-10-05,Chennai,B-,4,5,10,1,0
2024-10-05,Chennai,AB+,6,5,10,1,0
2024-10-05,Chennai,AB-,0,5,10,1,0
2024-10-05,Kolkata,O+,8,5,10,1,0
2024-10-05,Kolkata,O-,1,5,10,1,0
2024-10-05,Kolkata,A+,8,5,10,1,0
2024-10-05,Kolkata,A-,0,5,10,1,0
2024-10-05,Kolkata,B+,8,5,10,1,0
2024-10-05,Kolkata,B-,1,5,10,1,0
2024-10-05,Kolkata,AB+,1,5,10,1,0
2024-10-05,Kolkata,AB-,0,5,10,1,0
2024-10-06,Delhi,O+,13,6,10,1,0
2024-10-06,Delhi,O-,2,6,10,1,0
2024-10-06,Delhi,A+,6,6,10,1,0
2024-10-06,Delhi,A-,1,6,10,1,0
2024-10-06,Delhi,B+,17,6,10,1,0
2024-10-06,Delhi,B-,0,6,10,1,0
2024-10-06,Delhi,AB+,3,6,10,1,0
2024-10-06,Delhi,AB-,0,6,10,1,0
2024-10-06,Mumbai,O+,18,6,10,1,0
2024-10-06,Mumbai,O-,0,6,10,1,0
2024-10-06,Mumbai,A+,18,6,10,1,0
2024-10-06,Mumbai,A-,0,6,10,1,0
2024-10-06,Mumbai,B+,17,6,10,1,0
2024-10-06,Mumbai,B-,1,6,10,1,0
2024-10-06,Mumbai,AB+,1,6,10,1,0
2024-10-06,Mumbai,AB-,1,6,10,1,0
2024-10-06,Bangalore,O+,9,6,10,1,0
2024-10-06,Bangalore,O-,3,6,10,1,0
2024-10-06,Bangalore,A+,4,6,10,1,0
2024-10-06,Bangalore,A-,1,6,10,1,0
2024-10-06,Bangalore,B+,13,6,10,1,0
2024-10-06,Bangalore,B-,0,6,10,1,0
2024-10-06,Bangalore,AB+,3,6,10,1,0
2024-10-06,Bangalore,AB-,0,6,10,1,0
2024-10-06,Chennai,O+,13,6,10,1,0
2024-10-06,Chennai,O-,3,6,10,1,0
2024-10-06,Chennai,A+,12,6,10,1,0
2024-10-06,Chennai,A-,0,6,10,1,0
2024-10-06,Chennai,B+,9,6,10,1,0
2024-10-06,Chennai,B-,1,6,10,1,0
2024-10-06,Chennai,AB+,2,6,10,1,0
2024-10-06,Chennai,AB-,0,6,10,1,0
2024-10-06,Kolkata,O+,5,6,10,1,0
2024-10-06,Kolkata,O-,2,6,10,1,0
2024-10-06,Kolkata,A+,7,6,10,1,0
2024-10-06,Kolkata,A-,2,6,10,1,0
2024-10-06,Kolkata,B+,12,6,10,1,0
2024-10-06,Kolkata,B-,1,6,10,1,0
2024-10-06,Kolkata,AB+,2,6,10,1,0
2024-10-06,Kolkata,AB-,0,6,10,1,0
2024-10-07,Delhi,O+,39,0,10,0,0
2024-10-07,Delhi,O-,1,0,10,0,0
2024-10-07,Delhi,A+,20,0,10,0,0
2024-10-07,Delhi,A-,2,0,10,0,0
2024-10-07,Delhi,B+,19,0,10,0,0
2024-10-07,Delhi,B-,1,0,10,0,0
2024-10-07,Delhi,AB+,5,0,10,0,0
2024-10-07,Delhi,AB-,0,0,10,0,0
2024-10-07,Mumbai,O+,32,0,10,0,0
2024-10-07,Mumbai,O-,8,0,10,0,0
2024-10-07,Mumbai,A+,14,0,10,0,0
2024-10-07,Mumbai,A-,0,0,10,0,0
2024-10-07,Mumbai,B+,27,0,10,0,0
2024-10-07,Mumbai,B-,1,0,10,0,0
2024-10-07,Mumbai,AB+,7,0,10,0,0
2024-10-07,Mumbai,AB-,1,0,10,0,0
2024-10-07,Bangalore,O+,35,0,10,0,0
2024-10-07,Bangalore,O-,3,0,10,0,0
2024-10-07,Bangalore,A+,21,0,10,0,0
2024-10-07,Bangalore,A-,1,0,10,0,0
2024-10-07,Bangalore,B+,21,0,10,0,0
2024-10-07,Bangalore,B-,1,0,10,0,0
2024-10-07,Bangalore,AB+,5,0,10,0,0
2024-10-07,Bangalore,AB-,3,0,10,0,0
2024-10-07,Chennai,O+,28,0,10,0,0
2024-10-07,Chennai,O-,5,0,10,0,0
2024-10-07,Chennai,A+,14,0,10,0,0
2024-10-07,Chennai,A-,2,0,10,0,0
2024-10-07,Chennai,B+,13,0,10,0,0
2024-10-07,Chennai,B-,0,0,10,0,0
2024-10-07,Chennai,AB+,2,0,10,0,0
2024-10-07,Chennai,AB-,0,0,10,0,0
2024-10-07,Kolkata,O+,15,0,10,0,0
2024-10-07,Kolkata,O-,2,0,10,0,0
2024-10-07,Kolkata,A+,12,0,10,0,0
2024-10-07,Kolkata,A-,2,0,10,0,0
2024-10-07,Kolkata,B+,17,0,10,0,0
2024-10-07,Kolkata,B-,0,0,10,0,0
2024-10-07,Kolkata,AB+,2,0,10,0,0
2024-10-07,Kolkata,AB-,1,0,10,0,0
2024-10-08,Delhi,O+,22,1,10,0,0
2024-10-08,Delhi,O-,2,1,10,0,0
2024-10-08,Delhi,A+,14,1,10,0,0
2024-10-08,Delhi,A-,4,1,10,0,0
2024-10-08,Delhi,B+,21,1,10,0,0
2024-10-08,Delhi,B-,0,1,10,0,0
2024-10-08,Delhi,AB+,3,1,10,0,0
2024-10-08,Delhi,AB-,1,1,10,0,0
2024-10-08,Mumbai,O+,20,1,10,0,0
2024-10-08,Mumbai,O-,3,1,10,0,0
2024-10-08,Mumbai,A+,13,1,10,0,0
2024-10-08,Mumbai,A-,3,1,10,0,0
2024-10-08,Mumbai,B+,14,1,10,0,0
2024-10-08,Mumbai,B-,3,1,10,0,0
2024-10-08,Mumbai,AB+,2,1,10,0,0
2024-10-08,Mumbai,AB-,1,1,10,0,0
2024-10-08,Bangalore,O+,31,1,10,0,0
2024-10-08,Bangalore,O-,2,1,10,0,0
2024-10-08,Bangalore,A+,12,1,10,0,0
2024-10-08,Bangalore,A-,1,1,10,0,0
2024-10-08,Bangalore,B+,16,1,10,0,0
2024-10-08,Bangalore,B-,2,1,10,0,0
2024-10-08,Bangalore,AB+,4,1,10,0,0
2024-10-08,Bangalore,AB-,0,1,10,0,0
2024-10-08,Chennai,O+,13,1,10,0,0
2024-10-08,Chennai,O-,4,1,10,0,0
2024-10-08,Chennai,A+,10,1,10,0,0
2024-10-08,Chennai,A-,0,1,10,0,0
2024-10-08,Chennai,B+,12,1,10,0,0
2024-10-08,Chennai,B-,1,1,10,0,0
2024-10-08,Chennai,AB+,6,1,10,0,0
2024-10-08,Chennai,AB-,0,1,10,0,0
2024-10-08,Kolkata,O+,13,1,10,0,0
2024-10-08,Kolkata,O-,4,1,10,0,0
2024-10-08,Kolkata,A+,16,1,10,0,0
2024-10-08,Kolkata,A-,0,1,10,0,0
2024-10-08,Kolkata,B+,8,1,10,0,0
2024-10-08,Kolkata,B-,1,1,10,0,0
2024-10-08,Kolkata,AB+,2,1,10,0,0
2024-10-08,Kolkata,AB-,0,1,10,0,0
2024-10-09,Delhi,O+,30,2,10,0,0
2024-10-09,Delhi,O-,2,2,10,0,0
2024-10-09,Delhi,A+,20,2,10,0,0
2024-10-09,Delhi,A-,1,2,10,0,0
2024-10-09,Delhi,B+,23,2,10,0,0
2024-10-09,Delhi,B-,2,2,10,0,0
2024-10-09,Delhi,AB+,1,2,10,0,0
2024-10-09,Delhi,AB-,0,2,10,0,0
2024-10-09,Mumbai,O+,28,2,10,0,0
2024-10-09,Mumbai,O-,11,2,10,0,0
2024-10-09,Mumbai,A+,8,2,10,0,0
2024-10-09,Mumbai,A-,2,2,10,0,0
2024-10-09,Mumbai,B+,24,2,10,0,0
2024-10-09,Mumbai,B-,0,2,10,0,0
2024-10-09,Mumbai,AB+,2,2,10,0,0
2024-10-09,Mumbai,AB-,0,2,10,0,0
2024-10-09,Bangalore,O+,21,2,10,0,0
2024-10-09,Bangalore,O-,4,2,10,0,0
2024-10-09,Bangalore,A+,10,2,10,0,0
2024-10-09,Bangalore,A-,3,2,10,0,0
2024-10-09,Bangalore,B+,16,2,10,0,0
2024-10-09,Bangalore,B-,1,2,10,0,0
2024-10-09,Bangalore,AB+,9,2,10,0,0
2024-10-09,Bangalore,AB-,0,2,10,0,0
2024-10-09,Chennai,O+,31,2,10,0,0
2024-10-09,Chennai,O-,1,2,10,0,0
2024-10-09,Chennai,A+,9,2,10,0,0
2024-10-09,Chennai,A-,4,2,10,0,0
2024-10-09,Chennai,B+,22,2,10,0,0
2024-10-09,Chennai,B-,2,2,10,0,0
2024-10-09,Chennai,AB+,4,2,10,0,0
2024-10-09,Chennai,AB-,2,2,10,0,0
2024-10-09,Kolkata,O+,18,2,10,0,0
2024-10-09,Kolkata,O-,3,2,10,0,0
2024-10-09,Kolkata,A+,9,2,10,0,0
2024-10-09,Kolkata,A-,2,2,10,0,0
2024-10-09,Kolkata,B+,18,2,10,0,0
2024-10-09,Kolkata,B-,1,2,10,0,0
2024-10-09,Kolkata,AB+,1,2,10,0,0
2024-10-09,Kolkata,AB-,0,2,10,0,0
2024-10-10,Delhi,O+,35,3,10,0,0
2024-10-10,Delhi,O-,0,3,10,0,0
2024-10-10,Delhi,A+,12,3,10,0,0
2024-10-10,Delhi,A-,2,3,10,0,0
2024-10-10,Delhi,B+,23,3,10,0,0
2024-10-10,Delhi,B-,0,3,10,0,0
2024-10-10,Delhi,AB+,3,3,10,0,0
2024-10-10,Delhi,AB-,0,3,10,0,0
2024-10-10,Mumbai,O+,27,3,10,0,0
2024-10-10,Mumbai,O-,7,3,10,0,0
2024-10-10,Mumbai,A+,17,3,10,0,0
2024-10-10,Mumbai,A-,2,3,10,0,0
2024-10-10,Mumbai,B+,15,3,10,0,0
2024-10-10,Mumbai,B-,1,3,10,0,0
2024-10-10,Mumbai,AB+,8,3,10,0,0
2024-10-10,Mumbai,AB-,1,3,10,0,0
2024-10-10,Bangalore,O+,25,3,10,0,0
2024-10-10,Bangalore,O-,4,3,10,0,0
2024-10-10,Bangalore,A+,13,3,10,0,0
2024-10-10,Bangalore,A-,3,3,10,0,0
2024-10-10,Bangalore,B+,15,3,10,0,0
2024-10-10,Bangalore,B-,0,3,10,0,0
2024-10-10,Bangalore,AB+,2,3,10,0,0
2024-10-10,Bangalore,AB-,0,3,10,0,0
2024-10-10,Chennai,O+,28,3,10,0,0
2024-10-10,Chennai,O-,5,3,10,0,0
2024-10-10,Chennai,A+,10,3,10,0,0
2024-10-10,Chennai,A-,1,3,10,0,0
2024-10-10,Chennai,B+,19,3,10,0,0
2024-10-10,Chennai,B-,2,3,10,0,0
2024-10-10,Chennai,AB+,2,3,10,0,0
2024-10-10,Chennai,AB-,0,3,10,0,0
2024-10-10,Kolkata,O+,16,3,10,0,0
2024-10-10,Kolkata,O-,1,3,10,0,0
2024-10-10,Kolkata,A+,10,3,10,0,0
2024-10-10,Kolkata,A-,1,3,10,0,0
2024-10-10,Kolkata,B+,13,3,10,0,0
2024-10-10,Kolkata,B-,3,3,10,0,0
2024-10-10,Kolkata,AB+,3,3,10,0,0
2024-10-10,Kolkata,AB-,0,3,10,0,0
2024-10-11,Delhi,O+,24,4,10,0,0
2024-10-11,Delhi,O-,4,4,10,0,0
2024-10-11,Delhi,A+,20,4,10,0,0
2024-10-11,Delhi,A-,0,4,10,0,0
2024-10-11,Delhi,B+,19,4,10,0,0
2024-10-11,Delhi,B-,0,4,10,0,0
2024-10-11,Delhi,AB+,8,4,10,0,0
2024-10-11,Delhi,AB-,0,4,10,0,0
2024-10-11,Mumbai,O+,18,4,10,0,0
2024-10-11,Mumbai,O-,4,4,10,0,0
2024-10-11,Mumbai,A+,24,4,10,0,0
2024-10-11,Mumbai,A-,4,4,10,0,0
2024-10-11,Mumbai,B+,28,4,10,0,0
2024-10-11,Mumbai,B-,3,4,10,0,0
2024-10-11,Mumbai,AB+,7,4,10,0,0
2024-10-11,Mumbai,AB-,1,4,10,0,0
2024-10-11,Bangalore,O+,15,4,10,0,0
2024-10-11,Bangalore,O-,0,4,10,0,0
2024-10-11,Bangalore,A+,16,4,10,0,0
2024-10-11,Bangalore,A-,1,4,10,0,0
2024-10-11,Bangalore,B+,28,4,10,0,0
2024-10-11,Bangalore,B-,2,4,10,0,0
2024-10-11,Bangalore,AB+,2,4,10,0,0
2024-10-11,Bangalore,AB-,1,4,10,0,0
2024-10-11,Chennai,O+,17,4,10,0,0
2024-10-11,Chennai,O-,5,4,10,0,0
2024-10-11,Chennai,A+,14,4,10,0,0
2024-10-11,Chennai,A-,3,4,10,0,0
2024-10-11,Chennai,B+,10,4,10,0,0
2024-10-11,Chennai,B-,0,4,10,0,0
2024-10-11,Chennai,AB+,3,4,10,0,0
2024-10-11,Chennai,AB-,0,4,10,0,0
2024-10-11,Kolkata,O+,14,4,10,0,0
2024-10-11,Kolkata,O-,1,4,10,0,0
2024-10-11,Kolkata,A+,16,4,10,0,0
2024-10-11,Kolkata,A-,1,4,10,0,0
2024-10-11,Kolkata,B+,12,4,10,0,0
2024-10-11,Kolkata,B-,1,4,10,0,0
2024-10-11,Kolkata,AB+,1,4,10,0,0
2024-10-11,Kolkata,AB-,0,4,10,0,0
2024-10-12,Delhi,O+,16,5,10,1,0
2024-10-12,Delhi,O-,3,5,10,1,0
2024-10-12,Delhi,A+,11,5,10,1,0
2024-10-12,Delhi,A-,1,5,10,1,0
2024-10-12,Delhi,B+,7,5,10,1,0
2024-10-12,Delhi,B-,0,5,10,1,0
2024-10-12,Delhi,AB+,4,5,10,1,0
2024-10-12,Delhi,AB-,1,5,10,1,0
2024-10-12,Mumbai,O+,20,5,10,1,0
2024-10-12,Mumbai,O-,2,5,10,1,0
2024-10-12,Mumbai,A+,9,5,10,1,0
2024-10-12,Mumbai,A-,0,5,10,1,0
2024-10-12,Mumbai,B+,17,5,10,1,0
2024-10-12,Mumbai,B-,0,5,10,1,0
2024-10-12,Mumbai,AB+,3,5,10,1,0
2024-10-12,Mumbai,AB-,0,5,10,1,0
2024-10-12,Bangalore,O+,15,5,10,1,0
2024-10-12,Bangalore,O-,3,5,10,1,0
2024-10-12,Bangalore,A+,6,5,10,1,0
2024-10-12,Bangalore,A-,1,5,10,1,0
2024-10-12,Bangalore,B+,10,5,10,1,0
2024-10-12,Bangalore,B-,2,5,10,1,0
2024-10-12,Bangalore,AB+,1,5,10,1,0
2024-10-12,Bangalore,AB-,1,5,10,1,0
2024-10-12,Chennai,O+,17,5,10,1,0
2024-10-12,Chennai,O-,1,5,10,1,0
2024-10-12,Chennai,A+,3,5,10,1,0
2024-10-12,Chennai,A-,0,5,10,1,0
2024-10-12,Chennai,B+,19,5,10,1,0
2024-10-12,Chennai,B-,1,5,10,1,0
2024-10-12,Chennai,AB+,6,5,10,1,0
2024-10-12,Chennai,AB-,0,5,10,1,0
2024-10-12,Kolkata,O+,11,5,10,1,0
2024-10-12,Kolkata,O-,1,5,10,1,0
2024-10-12,Kolkata,A+,10,5,10,1,0
2024-10-12,Kolkata,A-,0,5,10,1,0
2024-10-12,Kolkata,B+,8,5,10,1,0
2024-10-12,Kolkata,B-,0,5,10,1,0
2024-10-12,Kolkata,AB+,1,5,10,1,0
2024-10-12,Kolkata,AB-,1,5,10,1,0
2024-10-13,Delhi,O+,16,6,10,1,0
2024-10-13,Delhi,O-,1,6,10,1,0
2024-10-13,Delhi,A+,14,6,10,1,0
2024-10-13,Delhi,A-,1,6,10,1,0
2024-10-13,Delhi,B+,14,6,10,1,0
2024-10-13,Delhi,B-,0,6,10,1,0
2024-10-13,Delhi,AB+,6,6,10,1,0
2024-10-13,Delhi,AB-,4,6,10,1,0
2024-10-13,Mumbai,O+,13,6,10,1,0
2024-10-13,Mumbai,O-,4,6,10,1,0
2024-10-13,Mumbai,A+,11,6,10,1,0
2024-10-13,Mumbai,A-,1,6,10,1,0
2024-10-13,Mumbai,B+,19,6,10,1,0
2024-10-13,Mumbai,B-,0,6,10,1,0
2024-10-13,Mumbai,AB+,3,6,10,1,0
2024-10-13,Mumbai,AB-,0,6,10,1,0
2024-10-13,Bangalore,O+,18,6,10,1,0
2024-10-13,Bangalore,O-,2,6,10,1,0
2024-10-13,Bangalore,A+,12,6,10,1,0
2024-10-13,Bangalore,A-,0,6,10,1,0
2024-10-13,Bangalore,B+,13,6,10,1,0
2024-10-13,Bangalore,B-,1,6,10,1,0
2024-10-13,Bangalore,AB+,5,6,10,1,0
2024-10-13,Bangalore,AB-,0,6,10,1,0
2024-10-13,Chennai,O+,16,6,10,1,0
2024-10-13,Chennai,O-,3,6,10,1,0
2024-10-13,Chennai,A+,13,6,10,1,0
2024-10-13,Chennai,A-,2,6,10,1,0
2024-10-13,Chennai,B+,8,6,10,1,0
2024-10-13,Chennai,B-,0,6,10,1,0
2024-10-13,Chennai,AB+,1,6,10,1,0
2024-10-13,Chennai,AB-,0,6,10,1,0
2024-10-13,Kolkata,O+,7,6,10,1,0
2024-10-13,Kolkata,O-,0,6,10,1,0
2024-10-13,Kolkata,A+,13,6,10,1,0
2024-10-13,Kolkata,A-,0,6,10,1,0
2024-10-13,Kolkata,B+,13,6,10,1,0
2024-10-13,Kolkata,B-,0,6,10,1,0
2024-10-13,Kolkata,AB+,2,6,10,1,0
2024-10-13,Kolkata,AB-,1,6,10,1,0
2024-10-14,Delhi,O+,26,0,10,0,0
2024-10-14,Delhi,O-,6,0,10,0,0
2024-10-14,Delhi,A+,25,0,10,0,0
2024-10-14,Delhi,A-,2,0,10,0,0
2024-10-14,Delhi,B+,21,0,10,0,0
2024-10-14,Delhi,B-,3,0,10,0,0
2024-10-14,Delhi,AB+,8,0,10,0,0
2024-10-14,Delhi,AB-,0,0,10,0,0
2024-10-14,Mumbai,O+,33,0,10,0,0
2024-10-14,Mumbai,O-,2,0,10,0,0
2024-10-14,Mumbai,A+,19,0,10,0,0
2024-10-14,Mumbai,A-,2,0,10,0,0
2024-10-14,Mumbai,B+,28,0,10,0,0
2024-10-14,Mumbai,B-,1,0,10,0,0
2024-10-14,Mumbai,AB+,4,0,10,0,0
2024-10-14,Mumbai,AB-,1,0,10,0,0
2024-10-14,Bangalore,O+,27,0,10,0,0
2024-10-14,Bangalore,O-,2,0,10,0,0
2024-10-14,Bangalore,A+,15,0,10,0,0
2024-10-14,Bangalore,A-,1,0,10,0,0
2024-10-14,Bangalore,B+,23,0,10,0,0
2024-10-14,Bangalore,B-,1,0,10,0,0
2024-10-14,Bangalore,AB+,7,0,10,0,0
2024-10-14,Bangalore,AB-,2,0,10,0,0
2024-10-14,Chennai,O+,27,0,10,0,0
2024-10-14,Chennai,O-,5,0,10,0,0
2024-10-14,Chennai,A+,10,0,10,0,0
